latency_ms
14.294147491455078
12.174844741821289
11.076688766479492
10.283470153808594
10.094881057739258
10.36977767944336
10.066509246826172
10.067462921142578
10.093212127685547
9.835481643676758
10.028362274169922
10.006189346313477
9.83881950378418
9.947538375854492
13.711690902709961
11.797904968261719
9.932756423950195
9.688615798950195
9.71364974975586
9.669065475463867
9.709358215332031
9.67860221862793
9.678363800048828
9.686708450317383
9.670019149780273
9.611845016479492
9.539127349853516
9.615659713745117
9.522438049316406
9.466171264648438
13.427019119262695
10.487794876098633
10.490655899047852
9.420633316040039
9.712696075439453
9.547710418701172
9.53221321105957
9.42540168762207
9.499073028564453
9.514570236206055
9.53984260559082
9.668350219726562
9.400606155395508
9.464263916015625
9.372949600219727
9.72747802734375
9.32455062866211
9.340524673461914
9.32002067565918
9.222030639648438
9.505033493041992
9.342193603515625
9.228944778442383
9.559392929077148
9.291887283325195
9.27114486694336
9.358644485473633
9.249210357666016
9.226322174072266
9.385824203491211
9.24825668334961
9.190082550048828
9.132623672485352
9.195089340209961
9.128808975219727
9.278535842895508
9.176015853881836
9.43136215209961
9.58395004272461
9.341716766357422
9.453535079956055
9.432792663574219
9.218692779541016
9.416818618774414
9.206056594848633
9.387731552124023
9.253263473510742
9.495258331298828
9.266853332519531
9.376287460327148
9.135246276855469
9.14907455444336
9.19795036315918
9.050607681274414
9.125709533691406
9.064912796020508
9.154558181762695
9.064674377441406
9.229660034179688
8.428335189819336
8.241653442382812
8.18777084350586
8.13913345336914
8.288383483886719
8.143186569213867
8.487939834594727
11.198997497558594
8.608341217041016
5.506753921508789
